# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag), ,,
# RH       = Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm), ,,
# EV24     = Referentiegewasverdamping (Makkink) (in 0.1 mm), ,,
# ,,,
# STN,YYYYMMDD,   RH, EV24
  260,19550810,    0,     
  260,19550811,    0,     
  260,19550812,    0,     
  260,19550813,    7,     
  260,19550814,   75,     
  260,19550815,    9,     
  260,19550816,    0,     
  260,19550817,    0,     
  260,19550818,    0,     
  260,19550819,    4,     
  260,19550820,    0,     
  260,19550821,    0,     
  260,19550822,    0,     
  260,19550823,    0,     
  260,19550824,    0,     
  260,19550825,    0,     
  260,19550826,   10,     
  260,19550827,    0,     
  260,19550828,    0,     
  260,19550829,    0,     
  260,19550830,    0,     
  260,19550831,    0,     
  260,19550901,    0,     
  260,19550902,    0,     
  260,19550903,    0,     
  260,19550904,    0,     
  260,19550905,    0,     
  260,19550906,   32,     
  260,19550907,    4,     
  260,19550908,    2,     
  260,19550909,    2,     
  260,19550910,    0,     
  260,19550911,    0,     
  260,19550912,    0,     
  260,19550913,  121,     
  260,19550914,  105,     
  260,19550915,  124,     
  260,19550916,    4,     
  260,19550917,    9,     
  260,19550918,    0,     
  260,19550919,    0,     
  260,19550920,    0,     
  260,19550921,    0,     
  260,19550922,    0,     
  260,19550923,    0,     
  260,19550924,    0,     
  260,19550925,    0,     
  260,19550926,   38,     
  260,19550927,    5,     
  260,19550928,  186,     
  260,19550929,    5,     
  260,19550930,    0,     
  260,19551001,    4,     
  260,19551002,    0,     
  260,19551003,    0,     
  260,19551004,    0,     
  260,19551005,   38,     
  260,19551006,  139,     
  260,19551007,  278,     
  260,19551008,    0,     
  260,19551009,    0,     
  260,19551010,    3,     
  260,19551011,    0,     
  260,19551012,    2,     
  260,19551013,    2,     
  260,19551014,    1,     
  260,19551015,    4,     
  260,19551016,   47,     
  260,19551017,   68,     
  260,19551018,   88,     
  260,19551019,   42,     
  260,19551020,    4,     
  260,19551021,    0,     
  260,19551022,   17,     
  260,19551023,   37,     
  260,19551024,   11,     
  260,19551025,   11,     
  260,19551026,    2,     
  260,19551027,  141,     
  260,19551028,   71,     
  260,19551029,   57,     
  260,19551030,   39,     
  260,19551031,   12,     
  260,19551101,    2,     
  260,19551102,    1,     
  260,19551103,    1,     
  260,19551104,    2,     
  260,19551105,    9,     
  260,19551106,    4,     
  260,19551107,    4,     
  260,19551108,    1,     
  260,19551109,   30,     
  260,19551110,   32,     
  260,19551111,    2,     
  260,19551112,    0,     
  260,19551113,    0,     
  260,19551114,    1,     
  260,19551115,    3,     
  260,19551116,    3,     
  260,19551117,    5,     
  260,19551118,    2,     
  260,19551119,    9,     
  260,19551120,    2,     
  260,19551121,   16,     
  260,19551122,    0,     
  260,19551123,    2,     
  260,19551124,   12,     
  260,19551125,   36,     
  260,19551126,    2,     
  260,19551127,    3,     
  260,19551128,    0,     
  260,19551129,    0,     
  260,19551130,    0,     
  260,19551201,    2,     
  260,19551202,    0,     
  260,19551203,    8,     
  260,19551204,   80,     
  260,19551205,    2,     
  260,19551206,    1,     
  260,19551207,    8,     
  260,19551208,   20,     
  260,19551209,   14,     
  260,19551210,  162,     
  260,19551211,   35,     
  260,19551212,    1,     
  260,19551213,    1,     
  260,19551214,   21,     
  260,19551215,   72,     
  260,19551216,   34,     
  260,19551217,    5,     
  260,19551218,   84,     
  260,19551219,   11,     
  260,19551220,    0,     
  260,19551221,   14,     
  260,19551222,    6,     
  260,19551223,    1,     
  260,19551224,    7,     
  260,19551225,    3,     
  260,19551226,    9,     
  260,19551227,  101,     
  260,19551228,   88,     
  260,19551229,    3,     
  260,19551230,    2,     
  260,19551231,    0,     
  260,19560101,   48,     
  260,19560102,   83,     
  260,19560103,    0,     
  260,19560104,    0,     
  260,19560105,    0,     
  260,19560106,    3,     
  260,19560107,    5,     
  260,19560108,   63,     
  260,19560109,    9,     
  260,19560110,   35,     
  260,19560111,   46,     
  260,19560112,   10,     
  260,19560113,  160,     
  260,19560114,    0,     
  260,19560115,   21,     
  260,19560116,    0,     
  260,19560117,    0,     
  260,19560118,    0,     
  260,19560119,   16,     
  260,19560120,   26,     
  260,19560121,   52,     
  260,19560122,  165,     
  260,19560123,   79,     
  260,19560124,  169,     
  260,19560125,   65,     
  260,19560126,    0,     
  260,19560127,  146,     
  260,19560128,    0,     
  260,19560129,    0,     
  260,19560130,   62,     
  260,19560131,   14,     
  260,19560201,    0,     
  260,19560202,    0,     
  260,19560203,    0,     
  260,19560204,    8,     
  260,19560205,    2,     
  260,19560206,   13,     
  260,19560207,    0,     
  260,19560208,    7,     
  260,19560209,   16,     
  260,19560210,    1,     
  260,19560211,    0,     
  260,19560212,    0,     
  260,19560213,  172,     
  260,19560214,    5,     
  260,19560215,   65,     
  260,19560216,    0,     
  260,19560217,    0,     
  260,19560218,    7,     
  260,19560219,    1,     
  260,19560220,   13,     
  260,19560221,    3,     
  260,19560222,    0,     
  260,19560223,    0,     
  260,19560224,    0,     
  260,19560225,    0,     
  260,19560226,    0,     
  260,19560227,    3,     
  260,19560228,    0,     
  260,19560229,   15,     
  260,19560301,   37,     
  260,19560302,   75,     
  260,19560303,    7,     
  260,19560304,  122,     
  260,19560305,   35,     
  260,19560306,    7,     
  260,19560307,    0,     
  260,19560308,    0,     
  260,19560309,    0,     
  260,19560310,    0,     
  260,19560311,    0,     
  260,19560312,    0,     
  260,19560313,    0,     
  260,19560314,   11,     
  260,19560315,    6,     
  260,19560316,    0,     
  260,19560317,    0,     
  260,19560318,    0,     
  260,19560319,    0,     
  260,19560320,   25,     
  260,19560321,    8,     
  260,19560322,    2,     
  260,19560323,    0,     
  260,19560324,    0,     
  260,19560325,    0,     
  260,19560326,    0,     
  260,19560327,    1,     
  260,19560328,    0,     
  260,19560329,    0,     
  260,19560330,    0,     
  260,19560331,    4,     
  260,19560401,    0,     
  260,19560402,    0,     
  260,19560403,    1,     
  260,19560404,   21,     
  260,19560405,   29,     
  260,19560406,   35,     
  260,19560407,    3,     
  260,19560408,    1,     
  260,19560409,    0,     
  260,19560410,    0,     
  260,19560411,   42,     
  260,19560412,    0,     
  260,19560413,   94,     
  260,19560414,  133,     
  260,19560415,   23,     
  260,19560416,    0,     
  260,19560417,    0,     
  260,19560418,   14,     
  260,19560419,    7,     
  260,19560420,    4,     
  260,19560421,    0,     
  260,19560422,    0,     
  260,19560423,    0,     
  260,19560424,    0,     
  260,19560425,   12,     
  260,19560426,    0,     
  260,19560427,    0,     
  260,19560428,    0,     
  260,19560429,    0,     
  260,19560430,    4,     
  260,19560501,   53,     
  260,19560502,    0,     
  260,19560503,    0,     
  260,19560504,    0,     
  260,19560505,    0,     
  260,19560506,    0,     
  260,19560507,    0,     
  260,19560508,    0,     
  260,19560509,    0,     
  260,19560510,   29,     
  260,19560511,    2,     
  260,19560512,   59,     
  260,19560513,    0,     
  260,19560514,    0,     
  260,19560515,    0,     
  260,19560516,    0,     
  260,19560517,    0,     
  260,19560518,   44,     
  260,19560519,  135,     
  260,19560520,    9,     
  260,19560521,    0,     
  260,19560522,    0,     
  260,19560523,    0,     
  260,19560524,    0,     
  260,19560525,   39,     
  260,19560526,   91,     
  260,19560527,    0,     
  260,19560528,    0,     
  260,19560529,    0,     
  260,19560530,    9,     
  260,19560531,    4,     
  260,19560601,   42,     
  260,19560602,    0,     
  260,19560603,   17,     
  260,19560604,   11,     
  260,19560605,   28,     
  260,19560606,    0,     
  260,19560607,    0,     
  260,19560608,   54,     
  260,19560609,   50,     
  260,19560610,   60,     
  260,19560611,   92,     
  260,19560612,   81,     
  260,19560613,    0,     
  260,19560614,    0,     
  260,19560615,   31,     
  260,19560616,    0,     
  260,19560617,   14,     
  260,19560618,   14,     
  260,19560619,    5,     
  260,19560620,   10,     
  260,19560621,   30,     
  260,19560622,    0,     
  260,19560623,    0,     
  260,19560624,    0,     
  260,19560625,    0,     
  260,19560626,    0,     
  260,19560627,    2,     
  260,19560628,    2,     
  260,19560629,   14,     
  260,19560630,   18,     
  260,19560701,    0,     
  260,19560702,   87,     
  260,19560703,   17,     
  260,19560704,   12,     
  260,19560705,   19,     
  260,19560706,   26,     
  260,19560707,    0,     
  260,19560708,    0,     
  260,19560709,    0,     
  260,19560710,   66,     
  260,19560711,  115,     
  260,19560712,    0,     
  260,19560713,   42,     
  260,19560714,  236,     
  260,19560715,  246,     
  260,19560716,   48,     
  260,19560717,  417,     
  260,19560718,  218,     
  260,19560719,   72,     
  260,19560720,  147,     
  260,19560721,    7,     
  260,19560722,   65,     
  260,19560723,    7,     
  260,19560724,  175,     
  260,19560725,    3,     
  260,19560726,    0,     
  260,19560727,    0,     
  260,19560728,   16,     
  260,19560729,   26,     
  260,19560730,   78,     
  260,19560731,    7,     
  260,19560801,   45,     
  260,19560802,  224,     
  260,19560803,  112,     
  260,19560804,   19,     
  260,19560805,    0,     
  260,19560806,    5,     
  260,19560807,   33,     
  260,19560808,    4,     
  260,19560809,    0,     
  260,19560810,    0,     
  260,19560811,    0,     
  260,19560812,   90,     
  260,19560813,    0,     
  260,19560814,   52,     
  260,19560815,   16,     
  260,19560816,   42,     
  260,19560817,   60,     
  260,19560818,   35,     
  260,19560819,  130,     
  260,19560820,   33,     
  260,19560821,    2,     
  260,19560822,    0,     
  260,19560823,    0,     
  260,19560824,   30,     
  260,19560825,  352,     
  260,19560826,  100,     
  260,19560827,   22,     
  260,19560828,   68,     
  260,19560829,   33,     
  260,19560830,   28,     
  260,19560831,    0,     
  260,19560901,   11,     
  260,19560902,    0,     
  260,19560903,   38,     
  260,19560904,   77,     
  260,19560905,   45,     
  260,19560906,   40,     
  260,19560907,    4,     
  260,19560908,   27,     
  260,19560909,    0,     
  260,19560910,    4,     
  260,19560911,    0,     
  260,19560912,  183,     
  260,19560913,   47,     
  260,19560914,    6,     
  260,19560915,    0,     
  260,19560916,    0,     
  260,19560917,    0,     
  260,19560918,    0,     
  260,19560919,    0,     
  260,19560920,    0,     
  260,19560921,    0,     
  260,19560922,    0,     
  260,19560923,    0,     
  260,19560924,    0,     
  260,19560925,    0,     
  260,19560926,    0,     
  260,19560927,   31,     
  260,19560928,    7,     
  260,19560929,   51,     
  260,19560930,    0,     
  260,19561001,   77,     
  260,19561002,   48,     
  260,19561003,    3,     
  260,19561004,   23,     
  260,19561005,  102,     
  260,19561006,  114,     
  260,19561007,   17,     
  260,19561008,   35,     
  260,19561009,    0,     
  260,19561010,    0,     
  260,19561011,    0,     
  260,19561012,    2,     
  260,19561013,    0,     
  260,19561014,    0,     
  260,19561015,    1,     
  260,19561016,    0,     
  260,19561017,    2,     
  260,19561018,   51,     
  260,19561019,  178,     
  260,19561020,    0,     
  260,19561021,   26,     
  260,19561022,    0,     
  260,19561023,    0,     
  260,19561024,    0,     
  260,19561025,    1,     
  260,19561026,   47,     
  260,19561027,    2,     
  260,19561028,    0,     
  260,19561029,   84,     
  260,19561030,   69,     
  260,19561031,    4,     
  260,19561101,    0,     
  260,19561102,   10,     
  260,19561103,   35,     
  260,19561104,   12,     
  260,19561105,   19,     
  260,19561106,    6,     
  260,19561107,    0,     
  260,19561108,    0,     
  260,19561109,    0,     
  260,19561110,    9,     
  260,19561111,    0,     
  260,19561112,   56,     
  260,19561113,    2,     
  260,19561114,    0,     
  260,19561115,   40,     
  260,19561116,    0,     
  260,19561117,    8,     
  260,19561118,    0,     
  260,19561119,    2,     
  260,19561120,    0,     
  260,19561121,    0,     
  260,19561122,    0,     
  260,19561123,    0,     
  260,19561124,    0,     
  260,19561125,    5,     
  260,19561126,   38,     
  260,19561127,   28,     
  260,19561128,   14,     
  260,19561129,   70,     
  260,19561130,   24,     
  260,19561201,    0,     
  260,19561202,   11,     
  260,19561203,    3,     
  260,19561204,    0,     
  260,19561205,    2,     
  260,19561206,   43,     
  260,19561207,    0,     
  260,19561208,   26,     
  260,19561209,    1,     
  260,19561210,    9,     
  260,19561211,    0,     
  260,19561212,  139,     
  260,19561213,   48,     
  260,19561214,   49,     
  260,19561215,   35,     
  260,19561216,   29,     
  260,19561217,   21,     
  260,19561218,    0,     
  260,19561219,    1,     
  260,19561220,    1,     
  260,19561221,    0,     
  260,19561222,   46,     
  260,19561223,    1,     
  260,19561224,    0,     
  260,19561225,    0,     
  260,19561226,    0,     
  260,19561227,    0,     
  260,19561228,    3,     
  260,19561229,   35,     
  260,19561230,    2,     
  260,19561231,    0,     
  260,19570101,    0,     
  260,19570102,   37,     
  260,19570103,    4,     
  260,19570104,   80,     
  260,19570105,   32,     
  260,19570106,  104,     
  260,19570107,    2,     
  260,19570108,    1,     
  260,19570109,    2,     
  260,19570110,    3,     
  260,19570111,   17,     
  260,19570112,   45,     
  260,19570113,   54,     
  260,19570114,   26,     
  260,19570115,    2,     
  260,19570116,    0,     
  260,19570117,    0,     
  260,19570118,    0,     
  260,19570119,    6,     
  260,19570120,    3,     
  260,19570121,    0,     
  260,19570122,    0,     
  260,19570123,    0,     
  260,19570124,    0,     
  260,19570125,    0,     
  260,19570126,    7,     
  260,19570127,   25,     
  260,19570128,    5,     
  260,19570129,    0,     
  260,19570130,   14,     
  260,19570131,   16,     
  260,19570201,   98,     
  260,19570202,   36,     
  260,19570203,   29,     
  260,19570204,    0,     
  260,19570205,    0,     
  260,19570206,    0,     
  260,19570207,    1,     
  260,19570208,   61,     
  260,19570209,   18,     
  260,19570210,   57,     
  260,19570211,   11,     
  260,19570212,   98,     
  260,19570213,  115,     
  260,19570214,  105,     
  260,19570215,    5,     
  260,19570216,    3,     
  260,19570217,    1,     
  260,19570218,   44,     
  260,19570219,    5,     
  260,19570220,    9,     
  260,19570221,   94,     
  260,19570222,    0,     
  260,19570223,    0,     
  260,19570224,   62,     
  260,19570225,    0,     
  260,19570226,   21,     
  260,19570227,    2,     
  260,19570228,    0,     
  260,19570301,    0,     
  260,19570302,    0,     
  260,19570303,    0,     
  260,19570304,    0,     
  260,19570305,    0,     
  260,19570306,    0,     
  260,19570307,   53,     
  260,19570308,    8,     
  260,19570309,   26,     
  260,19570310,   14,     
  260,19570311,    0,     
  260,19570312,    0,     
  260,19570313,    0,     
  260,19570314,    0,     
  260,19570315,    7,     
  260,19570316,  106,     
  260,19570317,   49,     
  260,19570318,  225,     
  260,19570319,   30,     
  260,19570320,    5,     
  260,19570321,   50,     
  260,19570322,    7,     
  260,19570323,    0,     
  260,19570324,    2,     
  260,19570325,    0,     
  260,19570326,    0,     
  260,19570327,    9,     
  260,19570328,  105,     
  260,19570329,    4,     
  260,19570330,    0,     
  260,19570331,    0,     
  260,19570401,    0,     
  260,19570402,    0,     
  260,19570403,    0,     
  260,19570404,    0,     
  260,19570405,    0,     
  260,19570406,    0,     
  260,19570407,    3,     
  260,19570408,    0,     
  260,19570409,    0,     
  260,19570410,    0,     
  260,19570411,   12,     
  260,19570412,    0,     
  260,19570413,   51,     
  260,19570414,    0,     
  260,19570415,    4,     
  260,19570416,    0,     
  260,19570417,    0,     
  260,19570418,    0,     
  260,19570419,   40,     
  260,19570420,    0,     
  260,19570421,    0,     
  260,19570422,    0,     
  260,19570423,    0,     
  260,19570424,    0,     
  260,19570425,    1,     
  260,19570426,    0,     
  260,19570427,    0,     
  260,19570428,    0,     
  260,19570429,    0,     
  260,19570430,    0,     
  260,19570501,    0,     
  260,19570502,    0,     
  260,19570503,    6,     
  260,19570504,    0,     
  260,19570505,  105,     
  260,19570506,  162,     
  260,19570507,   16,     
  260,19570508,   28,     
  260,19570509,    0,     
  260,19570510,    0,     
  260,19570511,    3,     
  260,19570512,   14,     
  260,19570513,   27,     
  260,19570514,    5,     
  260,19570515,    0,     
  260,19570516,   12,     
  260,19570517,    9,     
  260,19570518,    0,     
  260,19570519,   35,     
  260,19570520,   47,     
  260,19570521,   19,     
  260,19570522,    3,     
  260,19570523,  107,     
  260,19570524,   66,     
  260,19570525,    0,     
  260,19570526,    0,     
  260,19570527,    0,     
  260,19570528,    0,     
  260,19570529,    0,     
  260,19570530,    0,     
  260,19570531,    0,     
  260,19570601,    0,     
  260,19570602,    0,     
  260,19570603,    0,     
  260,19570604,    0,     
  260,19570605,   31,     
  260,19570606,   22,     
  260,19570607,    0,     
  260,19570608,    8,     
  260,19570609,   61,     
  260,19570610,   22,     
  260,19570611,  270,     
  260,19570612,    8,     
  260,19570613,    0,     
  260,19570614,    0,     
  260,19570615,    0,     
  260,19570616,    0,     
  260,19570617,    0,     
  260,19570618,    0,     
  260,19570619,    0,     
  260,19570620,    0,     
  260,19570621,    0,     
  260,19570622,    0,     
  260,19570623,   18,     
  260,19570624,    0,     
  260,19570625,   72,     
  260,19570626,   22,     
  260,19570627,    0,     
  260,19570628,    0,     
  260,19570629,    0,     
  260,19570630,    0,     
  260,19570701,    0,   36
  260,19570702,   17,   42
  260,19570703,    0,   33
  260,19570704,   64,   38
  260,19570705,    0,   37
  260,19570706,    0,   49
  260,19570707,   80,   38
  260,19570708,    0,   42
  260,19570709,    0,   31
  260,19570710,    0,   24
  260,19570711,   36,   18
  260,19570712,   97,   26
  260,19570713,    0,   27
  260,19570714,    7,   41
  260,19570715,    0,   18
  260,19570716,  375,   21
  260,19570717,    0,   34
  260,19570718,    0,   14
  260,19570719,   35,   33
  260,19570720,    0,   22
  260,19570721,    7,   29
  260,19570722,    4,   18
  260,19570723,    0,   25
  260,19570724,    0,   26
  260,19570725,   33,   13
  260,19570726,   52,   10
  260,19570727,  169,   30
  260,19570728,   27,   30
  260,19570729,  260,   14
  260,19570730,   25,   20
  260,19570731,    0,   41
  260,19570801,    0,   39
  260,19570802,    0,   37
  260,19570803,    0,   32
  260,19570804,    0,   37
  260,19570805,    0,   38
  260,19570806,    0,   10
  260,19570807,    8,   16
  260,19570808,    0,   13
  260,19570809,   24,   18
  260,19570810,   16,   16
  260,19570811,  156,   19
  260,19570812,   14,   16
  260,19570813,    9,   23
  260,19570814,    0,   32
  260,19570815,  135,   13
  260,19570816,   58,    7
  260,19570817,  165,   11
  260,19570818,   77,   14
  260,19570819,  172,   27
  260,19570820,   54,    5
  260,19570821,   24,   21
  260,19570822,    0,   28
  260,19570823,    0,   30
  260,19570824,   20,   27
  260,19570825,   29,   14
  260,19570826,  224,   20
  260,19570827,   51,   20
  260,19570828,   15,   26
  260,19570829,    6,   21
  260,19570830,    0,   15
  260,19570831,   32,   15
  260,19570901,    0,    6
  260,19570902,   71,   22
  260,19570903,    0,   16
  260,19570904,   28,   22
  260,19570905,   32,   20
  260,19570906,    0,   25
  260,19570907,    0,   22
  260,19570908,    8,    8
  260,19570909,   75,   21
  260,19570910,    0,    8
  260,19570911,  135,    6
  260,19570912,  374,   13
  260,19570913,  204,   12
  260,19570914,  146,    6
  260,19570915,  181,    8
  260,19570916,  145,   16
  260,19570917,   52,    5
  260,19570918,  166,    4
  260,19570919,   75,    6
  260,19570920,   12,   24
  260,19570921,    0,    6
  260,19570922,   99,    7
  260,19570923,   63,   11
  260,19570924,  106,    7
  260,19570925,    4,   10
  260,19570926,    0,   21
  260,19570927,    0,   11
  260,19570928,    0,   10
  260,19570929,  112,    8
  260,19570930,   11,   12
  260,19571001,   16,   13
  260,19571002,    0,   17
  260,19571003,   11,    9
  260,19571004,    5,   13
  260,19571005,    0,   10
  260,19571006,    7,   13
  260,19571007,    0,   14
  260,19571008,    0,   17
  260,19571009,    0,    5
  260,19571010,    0,   14
  260,19571011,    0,    6
  260,19571012,    3,   10
  260,19571013,    0,   12
  260,19571014,    1,   11
  260,19571015,    0,    8
  260,19571016,    0,    5
  260,19571017,   75,   10
  260,19571018,    2,    3
  260,19571019,   46,    5
  260,19571020,    0,    7
  260,19571021,   11,    1
  260,19571022,  127,    7
  260,19571023,   20,    5
  260,19571024,   15,    1
  260,19571025,    6,    6
  260,19571026,    0,    8
  260,19571027,    0,    6
  260,19571028,    0,    4
  260,19571029,    7,    1
  260,19571030,   84,    5
  260,19571031,    6,    2
  260,19571101,  127,   10
  260,19571102,    3,    7
  260,19571103,    9,    2
  260,19571104,   48,    4
  260,19571105,   87,    6
  260,19571106,   32,    8
  260,19571107,    1,    4
  260,19571108,   21,    5
  260,19571109,    0,    5
  260,19571110,   28,    1
  260,19571111,    0,    2
  260,19571112,    0,    5
  260,19571113,    0,    1
  260,19571114,    0,    1
  260,19571115,    0,    3
  260,19571116,    0,    1
  260,19571117,   19,    1
  260,19571118,    5,    1
  260,19571119,    2,    1
  260,19571120,    0,    1
  260,19571121,    0,    1
  260,19571122,   38,    1
  260,19571123,   60,    5
  260,19571124,    3,    5
  260,19571125,    0,    2
  260,19571126,    0,    1
  260,19571127,    0,    2
  260,19571128,    1,    1
  260,19571129,   37,    1
  260,19571130,    7,    4
  260,19571201,    0,    5
  260,19571202,    0,    3
  260,19571203,    0,    4
  260,19571204,    0,    4
  260,19571205,   12,    2
  260,19571206,    0,    1
  260,19571207,    2,    0
  260,19571208,  108,    3
  260,19571209,  112,    4
  260,19571210,   15,    4
  260,19571211,    0,    2
  260,19571212,   48,    2
  260,19571213,    3,    1
  260,19571214,   27,    1
  260,19571215,   13,    3
  260,19571216,    0,    3
  260,19571217,    0,    1
  260,19571218,    0,    2
  260,19571219,   24,    3
  260,19571220,    0,    2
  260,19571221,   11,    1
  260,19571222,   19,    2
  260,19571223,    2,    1
  260,19571224,    4,    2
  260,19571225,    0,    4
  260,19571226,    0,    1
  260,19571227,    0,    1
  260,19571228,    0,    0
  260,19571229,   36,    1
  260,19571230,    0,    1
  260,19571231,   42,    2
  260,19580101,  180,    0
  260,19580102,  116,    3
  260,19580103,    0,    4
  260,19580104,    0,    1
  260,19580105,    7,    1
  260,19580106,  106,    1
  260,19580107,   75,    1
  260,19580108,   38,    2
  260,19580109,   79,    3
  260,19580110,   35,    3
  260,19580111,   56,    1
  260,19580112,  139,    4
  260,19580113,    0,    4
  260,19580114,    0,    1
  260,19580115,    0,    2
  260,19580116,    0,    1
  260,19580117,    7,    1
  260,19580118,    8,    2
  260,19580119,  129,    2
  260,19580120,   26,    4
  260,19580121,    0,    2
  260,19580122,   82,    1
  260,19580123,   83,    5
  260,19580124,   25,    2
  260,19580125,    0,    6
  260,19580126,    0,    2
  260,19580127,   50,    2
  260,19580128,    3,    7
  260,19580129,    0,    6
  260,19580130,    0,    2
  260,19580131,    2,    2
  260,19580201,    0,    1
  260,19580202,    0,    1
  260,19580203,   26,    7
  260,19580204,    0,    3
  260,19580205,  126,    1
  260,19580206,   91,    7
  260,19580207,   23,    6
  260,19580208,    0,    3
  260,19580209,   20,    5
  260,19580210,    3,    8
  260,19580211,   27,    7
  260,19580212,   13,    4
  260,19580213,   32,    4
  260,19580214,   28,    4
  260,19580215,    1,    4
  260,19580216,   29,    8
  260,19580217,    0,   10
  260,19580218,   30,    8
  260,19580219,   14,    6
  260,19580220,   32,    5
  260,19580221,   34,    5
  260,19580222,   12,    8
  260,19580223,    0,    2
  260,19580224,   89,    3
  260,19580225,  132,    1
  260,19580226,  119,    7
  260,19580227,   31,   12
  260,19580228,    0,    3
  260,19580301,    0,    8
  260,19580302,    0,    5
  260,19580303,    3,    4
  260,19580304,    0,    3
  260,19580305,    0,    5
  260,19580306,   52,   10
  260,19580307,   67,   11
  260,19580308,    0,   10
  260,19580309,    0,   11
  260,19580310,    9,    7
  260,19580311,    0,   10
  260,19580312,    0,    9
  260,19580313,    2,    4
  260,19580314,   33,   14
  260,19580315,    0,   16
  260,19580316,    0,   12
  260,19580317,    0,   15
  260,19580318,    0,   10
  260,19580319,    0,    7
  260,19580320,    5,   10
  260,19580321,    0,    9
  260,19580322,    0,   15
  260,19580323,    0,   16
  260,19580324,    0,   16
  260,19580325,    0,   16
  260,19580326,    0,    8
  260,19580327,    5,   18
  260,19580328,   31,   11
  260,19580329,  104,   18
  260,19580330,    0,   17
  260,19580331,    0,   13
  260,19580401,    0,   21
  260,19580402,    0,   10
  260,19580403,   16,   17
  260,19580404,   15,   11
  260,19580405,   10,    9
  260,19580406,   30,    5
  260,19580407,    0,   18
  260,19580408,    6,   14
  260,19580409,    3,   10
  260,19580410,   32,   17
  260,19580411,   12,   19
  260,19580412,    0,   25
  260,19580413,    0,   26
  260,19580414,    0,   27
  260,19580415,    0,   11
  260,19580416,    2,   12
  260,19580417,   16,   18
  260,19580418,   29,    5
  260,19580419,   23,   17
  260,19580420,    0,   30
  260,19580421,    0,   28
  260,19580422,    7,   23
  260,19580423,    0,   30
  260,19580424,    0,   27
  260,19580425,    0,   11
  260,19580426,  107,    9
  260,19580427,  122,   13
  260,19580428,    9,   13
  260,19580429,   43,   29
  260,19580430,    0,   24
  260,19580501,    0,   28
  260,19580502,    0,   33
  260,19580503,    0,   31
  260,19580504,    0,   33
  260,19580505,    0,   24
  260,19580506,    7,   16
  260,19580507,   42,   28
  260,19580508,   16,   16
  260,19580509,    7,   20
  260,19580510,   20,   26
  260,19580511,   76,   19
  260,19580512,    0,   26
  260,19580513,    9,   26
  260,19580514,    0,   22
  260,19580515,    0,   21
  260,19580516,   28,    4
  260,19580517,  143,   26
  260,19580518,    3,   13
  260,19580519,   24,   16
  260,19580520,    0,   27
  260,19580521,    0,   21
  260,19580522,    0,   28
  260,19580523,    0,   30
  260,19580524,   16,   17
  260,19580525,   49,   17
  260,19580526,  104,   21
  260,19580527,    8,   18
  260,19580528,    4,   38
  260,19580529,    0,   40
  260,19580530,    0,   19
  260,19580531,   98,   38
  260,19580601,    0,   47
  260,19580602,    0,   42
  260,19580603,   42,   32
  260,19580604,    0,   20
  260,19580605,    5,   45
  260,19580606,    0,   34
  260,19580607,    0,   20
  260,19580608,   15,   18
  260,19580609,   38,   25
  260,19580610,    0,   37
  260,19580611,    0,   31
  260,19580612,    0,   14
  260,19580613,    0,   31
  260,19580614,    0,   42
  260,19580615,    0,   42
  260,19580616,    0,   46
  260,19580617,    0,   29
  260,19580618,    5,   25
  260,19580619,    0,   24
  260,19580620,   28,    6
  260,19580621,   36,    8
  260,19580622,   34,   24
  260,19580623,   71,   17
  260,19580624,   33,   28
  260,19580625,    3,   26
  260,19580626,   42,   25
  260,19580627,   55,   14
  260,19580628,   34,   22
  260,19580629,    0,   17
  260,19580630,    0,   36
  260,19580701,    0,   37
  260,19580702,   54,    8
  260,19580703,  104,   24
  260,19580704,  448,   29
  260,19580705,    0,   24
  260,19580706,    6,   12
  260,19580707,    0,   18
  260,19580708,    0,   29
  260,19580709,    0,   42
  260,19580710,    0,   39
  260,19580711,    0,   42
  260,19580712,    5,   41
  260,19580713,    0,   24
  260,19580714,    0,   41
  260,19580715,    0,   34
  260,19580716,  136,    5
  260,19580717,  147,   33
  260,19580718,    0,   27
  260,19580719,    0,   42
  260,19580720,    0,   23
  260,19580721,   36,   30
  260,19580722,   32,   20
  260,19580723,   84,   26
  260,19580724,   38,   22
  260,19580725,   16,   38
  260,19580726,   70,   12
  260,19580727,   97,   31
  260,19580728,   22,   18
  260,19580729,   18,   27
  260,19580730,    9,   23
  260,19580731,    5,   30
  260,19580801,    0,   23
  260,19580802,   48,   33
  260,19580803,   12,   35
  260,19580804,    0,    9
  260,19580805,    0,    9
  260,19580806,   44,   21
  260,19580807,    0,   10
  260,19580808,   59,   19
  260,19580809,   12,   27
  260,19580810,    0,   39
  260,19580811,    2,   27
  260,19580812,  148,   22
  260,19580813,   51,   24
  260,19580814,   28,   15
  260,19580815,    6,    9
  260,19580816,   68,   31
  260,19580817,    0,   27
  260,19580818,    0,   29
  260,19580819,    3,   23
  260,19580820,   18,   16
  260,19580821,   28,   30
  260,19580822,   39,   17
  260,19580823,   48,   23
  260,19580824,    8,   29
  260,19580825,   51,   19
  260,19580826,  126,   26
  260,19580827,    0,   31
  260,19580828,    0,   28
  260,19580829,    0,   22
  260,19580830,    0,   22
  260,19580831,    0,   18
